runner_id,season,player_name,sprint_speed,bolts,jump_time,accel_phase,top_speed_phase,total_90,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,primary_lead,secondary_lead,lead_gain,sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_jump,accel_gap,dist_to_top_speed_ft,expected_dist_to_top,accel_topspeed_gap,accel_topspeed_premium,n_attempts,n_success,two_strike_share,avg_pop_faced,avg_pickoff_rate_faced,weak_arm_share,avg_pre_release_velocity,avg_post_release_distance,y,z_sb_residual,z_accel_gap,z_lead_gain,z_primary_lead,z_jump,z_speed_cap,z_pre_rel_vel,z_post_rel_dist,z_accel_top,SSSI_v7,rank_v7
701538,2026,Jackson Merrill,28.6,2.0,1.72,1.19,2.1500000000000004,3.87,0.53,0.82,1.08,1.3,1.52,1.72,1.91,2.1,2.29,2.47,2.64,2.82,2.99,3.16,3.33,3.5,3.68,3.87,10,0,Jackson Merrill,11.943645455,15.626168182,3.682522727,10,post_2023,28.0,0.9259245070998059,0.7713531164644607,0.1545713906353452,84.21052631578947,95.42936288088643,11.218836565096964,55.0,65.86163866957622,-10.861638669576223,16.273852639746654,1.0,1.0,1.0,1.88,0.0,0.0,2.8327097899999996,51.88612,1,1.7237297479419742,0.6661063311658467,-0.06024144939279205,0.16134053434496323,1.130315654076924,0.5261004740287265,-0.06024144936994812,-0.10921964186915525,1.33618173497625,0.05290310339148038,188
608070,2017,José Ramírez,27.9,0.0,1.74,1.2,2.17,3.91,0.54,0.825,1.085,1.315,1.5350000000000001,1.74,1.94,2.13,2.31,2.495,2.67,2.8449999999999998,3.015,3.1900000000000004,3.3600000000000003,3.535,3.72,3.91,17,5,José Ramírez,12.295364583,17.327204861,5.031840278,22,pre_2023,27.9,0.7736617632035958,0.7601549793876154,0.013506783815980361,68.16326530612244,82.24489795918367,14.081632653061234,55.0,64.64087051018905,-9.640870510189046,12.073345393796863,0.0,0.0,0.55,1.95,0.02,0.2,3.8706463676923075,51.95677499999999,0,0.033942442639740104,0.8171661908700651,1.6452949636765193,0.5871231689240405,0.6621910785730656,0.34517782762027627,1.6452949630526235,-0.08499106074501728,0.9814188272923593,0.05232011215142239,189
665862,2026,Jazz Chisholm Jr.,28.3,3.0,1.74,1.2,2.16,3.9,0.54,0.84,1.09,1.32,1.54,1.74,1.94,2.13,2.31,2.49,2.67,2.85,3.02,3.19,3.36,3.52,3.7,3.9,13,3,Jazz Chisholm Jr.,12.165130769,17.803053846,5.637923077,16,post_2023,28.0,0.8042317907855756,0.7658238233270325,0.038407967458543135,75.76177285318559,86.98060941828255,11.218836565096964,80.0,65.34605227615182,14.653947723848177,-20.411010955593238,1.0,0.0,1.0,2.01,0.0,1.0,4.336863905384615,54.32326499999999,1,0.3322291990058022,0.6661063311658467,2.411383185284087,0.42946527652700883,0.6621910785730656,0.5261004740287265,2.4113831843696905,0.7265112383769877,-1.762117616755245,0.05074051734080945,190
608070,2024,José Ramírez,28.2,3.0,1.7650000000000001,1.2149999999999999,2.13,3.895,0.55,0.855,1.115,1.3450000000000002,1.56,1.7650000000000001,1.955,2.145,2.325,2.505,2.6799999999999997,2.8499999999999996,3.02,3.1950000000000003,3.365,3.535,3.71,3.895,41,7,José Ramírez,12.295364583,17.327204861,5.031840278,48,post_2023,28.0,0.8469597661603224,0.7642240894589118,0.08273567670141058,72.58064516129032,74.79838709677419,2.217741935483872,55.0,65.17165682481078,-10.171656824810782,13.810342861817508,0.0,0.0,0.55,1.95,0.02,0.2,3.8706463676923075,51.82807499999999,1,0.8632227773428688,0.19114966287563998,1.6452949636765193,0.5871231689240405,0.07703535919324023,0.5261004740287265,1.6452949630526235,-0.1291240788000286,1.128120698355368,0.049670525299478935,191
671218,2025,Heliot Ramos,27.5,0.0,1.8,1.24,2.17,3.97,0.56,0.88,1.14,1.38,1.6,1.8,2.0,2.2,2.39,2.57,2.75,2.93,3.1,3.28,3.45,3.62,3.79,3.97,6,4,Heliot Ramos,12.952039648,16.586471366,3.634431718,10,post_2023,27.5,0.6592578404331392,0.7564330462030417,-0.09717520576990257,49.122807017543856,48.53801169590643,-0.5847953216374293,65.0,63.91542218262983,1.0845778173701675,-1.2057788866816705,2.0,1.0,1.0,1.955,0.005037783375314861,0.0,2.795716706153846,49.7303125,0,-1.2918970088345216,0.04326945350395785,-0.12102845014732647,1.382078054738745,-0.7421826479385091,-0.37851275801351164,-0.12102845010143168,-0.8484759846867729,-0.14009828133319893,0.049580079425370155,192
669364,2024,Xavier Edwards,28.4,4.0,1.75,1.21,2.135,3.885,0.54,0.84,1.1,1.33,1.545,1.75,1.9449999999999998,2.135,2.32,2.5,2.67,2.85,3.02,3.19,3.355,3.52,3.6950000000000003,3.885,31,4,Xavier Edwards,12.329751656,16.729523179,4.399771523,35,post_2023,28.0,0.8722216901624271,0.7675452391173305,0.1046764510450966,77.82258064516128,83.36693548387096,5.54435483870968,55.0,65.51918106739305,-10.519181067393049,15.021469544585099,1.0,1.0,1.0,1.95,0.02,0.0,3.384439633076923,52.61099999999999,1,1.1260473283795223,0.366683533612788,0.8463605123926459,0.6287513243805242,0.4281287908211365,0.5261004740287265,0.8463605120717059,0.13935178103461893,1.2304090169784256,0.04686435914863221,193
676609,2023,José Caballero,29.0,5.0,1.75,1.21,2.11,3.86,0.54,0.84,1.1,1.33,1.55,1.75,1.94,2.13,2.31,2.49,2.67,2.84,3.01,3.18,3.35,3.52,3.68,3.86,26,3,José Caballero,13.012705882,17.28796732,4.275261438,29,post_2023,28.0,0.8790843413675614,0.7804290542248511,0.09865528714271032,89.98073217726397,85.0674373795761,-4.913294797687868,85.0,66.53135395274523,18.468646047254765,-30.26726957127939,0.0,0.0,0.55,1.95,0.02,0.2,3.2886626446153846,53.7225,1,1.0539208995409621,-0.1851305105489911,0.6889798545893926,1.4555191242915824,0.4281287908211365,0.5261004740287265,0.6889798543281316,0.5205005733278948,-2.5945492162380788,0.04553037116207745,194
643217,2022,Andrew Benintendi,27.6,1.0,1.75,1.2,2.2,3.95,0.55,0.84,1.09,1.33,1.54,1.75,1.95,2.14,2.33,2.51,2.69,2.87,3.05,3.22,3.4,3.57,3.75,3.95,8,3,Andrew Benintendi,11.935697248,14.271059633,2.335362385,11,pre_2023,27.6,0.743054225406068,0.7571810066159186,-0.014126781209850559,54.82041587901701,89.79206049149339,34.971644612476375,70.0,64.09868425466931,5.901315745330692,-6.768155954417401,3.0,3.0,1.0,1.92,0.0,0.0,1.7964326038461536,50.3424,0,-0.29707501406849207,1.9194599550244895,-1.7630511518391117,0.1517186279792682,0.4281287908211365,-0.19759011160506146,-1.7630511511705613,-0.638582677081906,-0.6098808448764088,0.04497590363290153,195
683002,2024,Gunnar Henderson,28.9,16.0,1.74,1.2,2.12,3.86,0.54,0.84,1.09,1.32,1.54,1.74,1.94,2.12,2.31,2.48,2.66,2.83,3.0,3.17,3.33,3.5,3.67,3.86,21,4,Gunnar Henderson,13.659720339,18.061966102,4.402245763,25,post_2023,28.0,0.8296289202165695,0.7779775469014867,0.05165137331508285,89.71774193548387,87.80241935483872,-1.915322580645153,75.0,66.36582512210265,8.634174877897351,-13.846681345738007,3.0,3.0,1.0,1.8933333333333333,0.0018264840182648401,0.0,3.386342894615384,52.25505333333333,1,0.49086955252837,-0.02693787349475555,0.8494879499714016,2.238779112677006,0.6621910785730656,0.5261004740287265,0.8494879496492754,0.017292723795919694,-1.2077129882111197,0.044323272501901684,196
608070,2025,José Ramírez,28.4,7.0,1.7650000000000001,1.21,2.13,3.895,0.555,0.86,1.12,1.35,1.565,1.7650000000000001,1.955,2.145,2.325,2.5,2.675,2.8499999999999996,3.0149999999999997,3.1900000000000004,3.355,3.5300000000000002,3.7,3.895,44,7,José Ramírez,12.295364583,17.327204861,5.031840278,51,post_2023,28.0,0.8551583501160194,0.7675452391173305,0.08761311099868885,76.7056530214425,73.00194931773879,-3.7037037037037095,65.0,65.51918106739305,-0.519181067393049,0.7413944623640412,2.0,1.0,1.0,1.91,0.0025906735751295338,0.0,3.8706463676923075,51.12496999999999,1,0.9216486769630359,-0.121304567190709,1.6452949636765193,0.5871231689240405,0.07703535919324023,0.5261004740287265,1.6452949630526235,-0.370228551679347,0.024354447498087756,0.03989040375817823,197
663647,2021,Ke'Bryan Hayes,27.8,1.0,1.78,1.23,2.17,3.95,0.55,0.86,1.12,1.36,1.57,1.78,1.97,2.17,2.35,2.53,2.71,2.88,3.06,3.23,3.4,3.58,3.76,3.95,9,1,Ke'Bryan Hayes,11.200950355,14.856446809,3.655496454,10,pre_2023,27.8,0.8592578404331392,0.7590419732082063,0.10021586722493292,64.40329218106996,70.88477366255144,6.481481481481481,60.0,64.46140841844891,-4.461408418448912,5.430287403024297,1.0,1.0,1.0,1.84,0.02,0.0,2.8119203492307694,47.82712,1,1.0726148049174116,0.4161324691403121,-0.09440263900815746,-0.7377481167760308,-0.27405807243465086,0.1642551812118325,-0.09440263897235897,-1.5011071343733355,0.42036502337580495,0.03718401179599762,198
643396,2024,Isiah Kiner-Falefa,27.8,0.0,1.83,1.27,2.2299999999999995,4.06,0.56,0.88,1.15,1.39,1.61,1.83,2.03,2.23,2.42,2.61,2.79,2.97,3.15,3.33,3.51,3.69,3.87,4.06,11,2,Isiah Kiner-Falefa,12.344880734,16.880568807,4.535688073,13,post_2023,27.8,0.8271593114720605,0.7590419732082063,0.06811733826385413,61.08870967741935,34.57661290322581,-26.512096774193544,55.0,64.46140841844891,-9.461408418448912,11.516131707895441,1.0,1.0,1.0,1.96,0.0,0.0,3.4889908253846156,49.58407999999999,1,0.6881123561439804,-1.3248246753088193,1.018158933744208,0.6470662187856782,-1.4443695111942965,0.1642551812118325,1.0181589333581225,-0.898621140574337,0.9343581425138121,0.03655470511190165,199
621020,2024,Dansby Swanson,27.8,2.0,1.81,1.25,2.16,3.97,0.56,0.88,1.14,1.38,1.6,1.81,2.0,2.2,2.38,2.56,2.74,2.92,3.09,3.27,3.44,3.61,3.78,3.97,19,3,Dansby Swanson,12.11732973,15.887378378,3.770048649,22,post_2023,27.8,0.8477358372776699,0.7590419732082063,0.08869386406946356,61.08870967741935,47.983870967741936,-13.104838709677416,65.0,64.46140841844891,0.5385915815510884,-0.6555569018468468,0.0,0.0,0.55,1.95,0.02,0.2,2.900037422307692,49.8732,1,0.9345948217142848,-0.6173699841560716,0.050391253003935814,0.37159849959971863,-0.9762449356904382,0.1642551812118325,0.050391252984827925,-0.7994778757719683,-0.0936280957622021,0.03441391623025787,200
660670,2025,Ronald Acuña Jr.,27.9,2.0,1.78,1.22,2.1399999999999997,3.92,0.56,0.87,1.12,1.36,1.57,1.78,1.98,2.17,2.35,2.53,2.71,2.89,3.06,3.23,3.4,3.57,3.74,3.92,9,1,Ronald Acuña Jr.,12.019437956,15.928346715,3.908908759,10,post_2023,27.9,0.8592578404331392,0.7601549793876154,0.0991028610455238,61.890838206627684,63.060428849902536,1.1695906432748515,65.0,64.64087051018905,0.35912948981095383,-0.449740961358548,1.0,1.0,1.0,1.95,0.0,0.0,3.0068528915384616,50.86867499999999,1,1.0592823060355567,0.13584234014470783,0.22591033207638314,0.2530930953746199,-0.27405807243465086,0.34517782762027627,0.22591033199071872,-0.4581156679373813,-0.07624546618437511,0.03311717069725832,201
656775,2023,Cedric Mullins,28.0,1.0,1.73,1.19,2.17,3.9,0.54,0.84,1.09,1.32,1.53,1.73,1.93,2.12,2.3,2.48,2.66,2.83,3.0,3.18,3.35,3.52,3.71,3.9,19,3,Cedric Mullins,12.201346821,15.954560694,3.753213873,22,post_2023,28.0,0.8477358372776699,0.7613896674892029,0.08634616978846699,66.1849710982659,92.77456647398844,26.58959537572254,60.0,64.8190659418294,-4.819065941829393,6.204298784767391,3.0,2.0,1.0,2.0066666666666664,0.0,0.3333333333333333,2.887087594615385,53.93919999999999,1,0.9064722183043551,1.4771681735521067,0.029112108259552794,0.4733075495426892,0.8962533663249947,0.5261004740287265,0.02911210824851515,0.5948100139846206,0.48573582558841183,0.03179647118953502,202
608070,2016,José Ramírez,27.9,1.0,1.745,1.21,2.1799999999999997,3.925,0.535,0.825,1.08,1.32,1.54,1.745,1.9449999999999998,2.1399999999999997,2.325,2.51,2.6900000000000004,2.8600000000000003,3.035,3.21,3.385,3.5549999999999997,3.7350000000000003,3.925,22,7,José Ramírez,12.295364583,17.327204861,5.031840278,29,pre_2023,27.9,0.761437282544032,0.7601549793876154,0.001282303156416531,69.53441295546558,81.2753036437247,11.740890688259114,60.0,64.64087051018905,-4.640870510189046,5.811802216219157,0.0,0.0,0.55,1.95,0.02,0.2,3.8706463676923075,51.82076249999999,0,-0.11249239100279733,0.6936533237492274,1.6452949636765193,0.5871231689240405,0.5451599346970984,0.34517782762027627,1.6452949630526235,-0.1316316366440649,0.45258668055399204,0.03150098543112677,203
665862,2024,Jazz Chisholm Jr.,28.6,20.0,1.73,1.19,2.15,3.88,0.54,0.84,1.09,1.32,1.53,1.73,1.93,2.11,2.29,2.47,2.65,2.82,2.99,3.16,3.33,3.5,3.68,3.88,40,10,Jazz Chisholm Jr.,12.165130769,17.803053846,5.637923077,50,post_2023,28.0,0.7979794110272198,0.7713531164644607,0.026626294562759112,83.06451612903226,92.13709677419355,9.072580645161295,60.0,65.86163866957622,-5.861638669576223,8.78241735322299,3.0,3.0,1.0,1.9866666666666666,0.0,0.3333333333333333,4.336863905384615,54.545919999999995,1,0.1910986791439889,0.552855820758248,2.411383185284087,0.42946527652700883,0.8962533663249947,0.5261004740287265,2.4113831843696905,0.80286273126773,0.7034763950353596,0.030964939834248167,204
596019,2022,Francisco Lindor,27.6,0.0,1.8050000000000002,1.245,2.23,4.035,0.56,0.87,1.135,1.375,1.5950000000000002,1.8050000000000002,2.0149999999999997,2.205,2.395,2.575,2.76,2.9400000000000004,3.115,3.295,3.4699999999999998,3.6500000000000004,3.835,4.035,16,6,Francisco Lindor,12.0631875,15.484669643,3.421482143,22,pre_2023,27.6,0.7366247261665587,0.7571810066159186,-0.020556280449359865,54.82041587901701,58.034026465028354,3.2136105860113418,50.0,64.09868425466931,-14.098684254669308,16.169630283414666,3.0,2.0,1.0,1.9833333333333332,0.0015337423312883436,0.6666666666666666,2.6319093407692304,50.49765,0,-0.3740928177496473,0.24369821122142296,-0.3901965596416159,0.3060552308486758,-0.8592137918144762,-0.19759011160506146,-0.39019655949365284,-0.5853452951623993,1.3273794108727373,0.02984559582797784,205
686555,2025,Isaac Collins,27.7,1.0,1.76,1.2149999999999999,2.165,3.925,0.545,0.85,1.11,1.34,1.5550000000000002,1.76,1.96,2.1550000000000002,2.34,2.525,2.7,2.88,3.05,3.225,3.4000000000000004,3.565,3.74,3.925,16,7,Isaac Collins,12.830493562,16.087081545,3.256587983,23,post_2023,27.7,0.7103167002320389,0.7580506489509737,-0.04773394871893488,56.04288499025342,76.21832358674465,20.175438596491226,65.0,64.28067966660899,0.7193203333910105,-0.8502575565307964,1.0,0.0,1.0,1.95,0.02,0.0,2.5050676792307693,51.044174999999996,0,-0.699649170013473,1.138715278752833,-0.5986226591717455,1.2349373148701548,0.1940665030692074,-0.0166674651966177,-0.5986226589447468,-0.39793427968054634,-0.11007195988128823,0.02378681928020011,206
680776,2026,Jarren Duran,29.0,4.0,1.71,1.19,2.12,3.83,0.52,0.81,1.06,1.29,1.5,1.71,1.9,2.09,2.27,2.45,2.62,2.79,2.96,3.13,3.3,3.47,3.64,3.83,10,0,Jarren Duran,11.817132841,15.494608856,3.677476015,10,post_2023,28.0,0.9259245070998059,0.7804290542248511,0.1454954528749548,90.7202216066482,97.50692520775624,6.786703601108044,55.0,66.53135395274523,-11.531353952745235,18.89811509282013,0.0,0.0,0.55,1.95,0.02,0.2,2.828827703846154,54.8535,1,1.6150107378584644,0.4322379859681625,-0.06662048972758554,0.00818743629564015,1.3643779418288529,0.5261004740287265,-0.06662048970232212,0.9083361865385943,1.5578194858159096,0.02236117820403935,207
682657,2025,Angel Martínez,27.7,0.0,1.81,1.255,2.235,4.045,0.555,0.87,1.135,1.375,1.5950000000000002,1.81,2.01,2.21,2.4000000000000004,2.585,2.77,2.95,3.13,3.3099999999999996,3.485,3.665,3.85,4.045,8,2,Angel Martínez,12.316067358,15.899243523,3.583176166,10,post_2023,27.7,0.7925911737664726,0.7580506489509737,0.03454052481549885,56.04288499025342,42.10526315789473,-13.937621832358687,60.0,64.28067966660899,-4.2806796666089895,5.059887875633781,1.0,1.0,1.0,1.91,0.02,0.0,2.7562893584615384,48.67443999999999,1,0.28590180597964715,-0.6613130725950843,-0.18581543097565775,0.6121854455557452,-0.9762449356904382,-0.0166674651966177,-0.18581543090519548,-1.2105493343859919,0.3890821316563583,0.021843267256200182,208
682657,2026,Angel Martínez,27.7,0.0,1.8050000000000002,1.26,2.235,4.04,0.545,0.86,1.13,1.37,1.5950000000000002,1.8050000000000002,2.005,2.205,2.395,2.585,2.77,2.955,3.135,3.315,3.485,3.665,3.85,4.04,8,2,Angel Martínez,12.316067358,15.899243523,3.583176166,10,post_2023,27.7,0.7925911737664726,0.7580506489509737,0.03454052481549885,59.418282548476455,45.29085872576177,-14.127423822714682,75.0,64.28067966660899,10.71932033339101,-12.670548420859951,0.0,0.0,0.55,1.95,0.02,0.2,2.7562893584615384,49.82883749999999,1,0.28590180597964715,-0.6713282679334105,-0.18581543097565775,0.6121854455557452,-0.8592137918144762,-0.0166674651966177,-0.18581543090519548,-0.814690393359114,-1.1083801429565814,0.02134250748928387,209
669016,2024,Brandon Marsh,28.2,0.0,1.75,1.21,2.15,3.9,0.54,0.84,1.09,1.32,1.54,1.75,1.94,2.13,2.32,2.5,2.68,2.86,3.03,3.2,3.37,3.54,3.72,3.9,19,3,Brandon Marsh,12.399738351,16.50874552,4.109007168,22,post_2023,28.0,0.8477358372776699,0.7642240894589118,0.08351174781875803,72.58064516129032,83.36693548387096,10.78629032258064,65.0,65.17165682481078,-0.17165682481078193,0.23306327042270622,1.0,1.0,1.0,1.98,0.02,0.0,3.1607747446153844,53.0442,1,0.8725191923095564,0.6432823602288995,0.4788345769984264,0.7134755176651804,0.4281287908211365,0.5261004740287265,0.47883457681685293,0.2879020795694355,-0.01857776072352888,0.02120139976696303,210
643396,2023,Isiah Kiner-Falefa,27.7,0.0,1.82,1.27,2.21,4.03,0.55,0.88,1.14,1.38,1.6,1.82,2.02,2.21,2.4,2.59,2.77,2.95,3.13,3.31,3.49,3.66,3.84,4.03,14,5,Isiah Kiner-Falefa,12.344880734,16.880568807,4.535688073,19,post_2023,27.7,0.7453694836040453,0.7580506489509737,-0.012681165346928425,58.092485549132945,41.714836223506744,-16.3776493256262,80.0,64.28067966660899,15.71932033339101,-18.580693853024528,1.0,1.0,1.0,2.04,0.02,1.0,3.4889908253846156,51.70482,0,-0.27975824419554035,-0.7900648940597875,1.018158933744208,0.6470662187856782,-1.2103072234423673,-0.0166674651966177,1.0181589333581225,-0.1713899307065557,-1.6075342344942278,0.020782428062936207,211
681082,2026,Bryson Stott,28.4,1.0,1.79,1.24,2.16,3.95,0.55,0.86,1.12,1.36,1.58,1.79,1.98,2.17,2.36,2.54,2.72,2.89,3.06,3.24,3.41,3.58,3.75,3.95,10,0,Bryson Stott,11.961878049,16.473702439,4.51182439,10,post_2023,28.0,0.9259245070998059,0.7675452391173305,0.15837926798247537,78.53185595567868,55.54016620498615,-22.99168975069253,60.0,65.51918106739305,-5.519181067393049,7.88143200347457,1.0,1.0,1.0,1.99,0.0,0.0,3.4706341461538464,52.55987999999999,1,1.7693436191064682,-1.1390649583287793,0.9879952556120444,0.18341246984836915,-0.50812036018658,0.5261004740287265,0.9879952552373971,0.12182202281416805,0.6273817322382568,0.020721358058610584,212
666139,2025,Josh Lowe,28.1,0.0,1.75,1.21,2.17,3.92,0.54,0.84,1.1,1.33,1.55,1.75,1.95,2.14,2.32,2.5,2.68,2.86,3.03,3.2,3.38,3.55,3.73,3.92,18,4,Josh Lowe,12.320161616,16.964353535,4.644191919,22,post_2023,28.0,0.8106988002406328,0.7627460375129687,0.04795276272766413,67.34892787524367,82.65107212475633,15.30214424951265,65.0,64.99599471336998,0.004005286630018645,-0.005297344772791674,0.0,0.0,0.55,1.95,0.02,0.2,3.5724553223076922,52.05525,1,0.4465645680337148,0.8815683714174154,1.1553077169746013,0.6171418548582457,0.4281287908211365,0.5261004740287265,1.155307716536509,-0.05122261511201411,-0.038709021062529984,0.019527211757266683,213
808975,2025,Hyeseong Kim,28.7,0.0,1.71,1.18,2.14,3.85,0.53,0.82,1.07,1.3,1.5,1.71,1.9,2.09,2.27,2.45,2.62,2.8,2.97,3.14,3.31,3.48,3.66,3.85,13,1,Hyeseong Kim,11.931405594,15.748111888,3.816706294,14,post_2023,28.0,0.8888877687630046,0.773439578021291,0.11544819074171353,83.23586744639377,96.58869395711501,13.352826510721243,55.0,66.03096748051814,-11.030967480518143,16.915181515847685,0.0,0.0,0.55,1.95,0.02,0.2,2.9359279184615383,54.286049999999996,1,1.2550800418699535,0.7787096084832494,0.10936648269437134,0.1465232558730849,1.3643779418288529,0.5261004740287265,0.10936648265290036,0.7137496978415017,1.390346549734425,0.0194078293309127,214
641584,2024,Jake Fraley,28.3,3.0,1.69,1.17,2.13,3.82,0.52,0.8,1.05,1.28,1.49,1.69,1.88,2.07,2.25,2.43,2.6,2.78,2.95,3.12,3.28,3.45,3.63,3.82,20,5,Jake Fraley,12.234175182,16.94549635,4.711321168,25,post_2023,28.0,0.7962955868832362,0.7658238233270325,0.030471763556203735,75.1008064516129,98.48790322580645,23.38709677419355,75.0,65.34605227615182,9.653947723848177,-13.446672287189267,3.0,2.0,1.0,1.9799999999999998,0.0014124293785310734,0.3333333333333333,3.624093206153846,54.91332,1,0.23716285381238672,1.3081833857483998,1.2401590393832107,0.5130487661065295,1.8325025173327112,0.5261004740287265,1.2401590389129427,0.9288492956298983,-1.1739293596154359,0.018955702734527763,215
547180,2020,Bryce Harper,27.8,0.0,1.83,1.2600000000000002,2.2199999999999998,4.05,0.57,0.89,1.16,1.4,1.62,1.83,2.03,2.22,2.41,2.6,2.78,2.96,3.13,3.31,3.48,3.66,3.85,4.05,8,2,Bryce Harper,11.668186722,16.584941909,4.916755187,10,pre_2023,27.8,0.7925911737664726,0.7590419732082063,0.03354920055826627,71.08262108262107,59.971509971509974,-11.1111111111111,65.0,64.46140841844891,0.5385915815510884,-0.6555569018468468,0.0,0.0,0.55,1.95,0.02,0.2,3.7821193746153843,49.3311,1,0.2740269127439909,-0.5121678663405415,1.499827491504066,-0.1721231180912363,-1.4443695111942965,0.1642551812118325,1.4998274909353313,-0.9853714972764062,-0.0936280957622021,0.018902962264463752,216
553993,2016,Eugenio Suárez,27.4,0.0,1.8,1.26,2.2300000000000004,4.03,0.54,0.84,1.11,1.36,1.59,1.8,2.01,2.2,2.39,2.58,2.77,2.95,3.13,3.31,3.49,3.67,3.85,4.03,11,5,Eugenio Suárez,10.978256944,14.644986111,3.666729167,16,pre_2023,27.4,0.7089936955474804,0.7558067677123423,-0.04681307216486197,55.66801619433198,44.12955465587044,-11.53846153846154,60.0,63.73089345049059,-3.7308934504905906,4.016716312798238,0.0,0.0,0.55,1.95,0.02,0.2,2.8205608976923076,49.422749999999986,0,-0.6886181570194378,-0.5347176720607248,-0.08020449786276215,-1.0073353518466848,-0.7421826479385091,-0.5594354044219618,-0.08020449783234818,-0.9539434389645091,0.3009788252755581,0.017855929536136156,217
592885,2023,Christian Yelich,28.1,14.0,1.73,1.2,2.14,3.87,0.53,0.83,1.08,1.31,1.53,1.73,1.93,2.12,2.3,2.48,2.65,2.83,3.0,3.17,3.34,3.51,3.69,3.87,28,3,Christian Yelich,12.506061728,15.181888889,2.67582716,31,post_2023,28.0,0.8858018779582524,0.7627460375129687,0.12305584044528373,69.94219653179191,92.77456647398844,22.832369942196536,55.0,64.99599471336998,-9.995994713369981,13.220584501208888,3.0,3.0,1.0,1.95,0.0,0.0,2.0583285846153845,52.603199999999994,1,1.3462106959874716,1.2789123671914258,-1.3327039213449978,0.8421880157139213,0.8962533663249947,0.5261004740287265,-1.332703920839635,0.13667705266764996,1.0783113828156468,0.016210750468146712,218
681082,2023,Bryson Stott,28.8,18.0,1.76,1.22,2.13,3.89,0.54,0.84,1.11,1.34,1.56,1.76,1.96,2.14,2.33,2.51,2.68,2.85,3.02,3.19,3.36,3.53,3.71,3.89,31,3,Bryson Stott,11.961878049,16.473702439,4.51182439,34,post_2023,28.0,0.8945863488845407,0.7756477215002997,0.11893862738424099,86.41618497109826,79.09441233140655,-7.321772639691716,55.0,66.1990296313603,-11.199029631360304,17.5664239036943,2.0,2.0,1.0,1.915,0.0,0.0,3.4706341461538464,52.11863999999999,1,1.2968913484867666,-0.3122175659084019,0.9879952556120444,0.18341246984836915,0.1940665030692074,0.5261004740287265,0.9879952552373971,-0.029485303421985097,1.445348631528769,0.014818500617659325,219
