season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,jump_time
2024,8,691718,Pete Crow-Armstrong,30.0,1.7,12.341284884,3.9235,3.018076923076923,58.353750000000005,1.995,27,3,0.8825390744713454,0.07090244129308265,1.7
2024,9,680776,Jarren Duran,29.6,1.7,11.817132841,3.677476015,2.828827703846154,55.1226,1.91,34,7,0.8236710349238497,0.02597761639308349,1.7
2024,10,668930,Brice Turang,29.3,1.71,11.467410188,3.324536193,2.557335533076923,56.500947999999994,1.988,50,6,0.883424059122903,0.0949103913948941,1.71
2024,11,656775,Cedric Mullins,28.3,1.71,12.201346821,3.753213873,2.887087594615385,53.34644333333333,1.9433333333333334,32,6,0.8346248280580718,0.06880100473103934,1.71
2024,12,660271,Shohei Ohtani,28.1,1.71,11.510135065,3.437301299,2.6440779223076922,51.51573,1.89,59,4,0.9248362883308395,0.16209025081787087,1.71
2024,13,678009,Parker Meadows,29.3,1.72,13.450490566,4.153132075,3.194716980769231,55.5593925,1.966472760849492,9,4,0.7160482003609494,-0.0724654673670595,1.72
2024,14,664728,Kyle Isbel,27.9,1.72,12.64,4.155311475,3.1963934423076927,52.50082499999999,1.95,11,2,0.8271593114720605,0.067004332084445,1.72
2024,15,701538,Jackson Merrill,28.5,1.72,11.943645455,3.682522727,2.8327097899999996,53.62987499999999,1.95,16,3,0.8287028169373786,0.059314480107572565,1.72
2025,1,683083,Nasim Nuñez,29.8,1.64,11.528732719,4.505917051,3.466090039230769,58.11,1.95,9,1,0.8592578404331392,0.054836178422979165,1.64
2025,2,680577,DaShawn Keirsey Jr.,28.5,1.67,,,,56.14785,1.99,10,3,0.7716037559165049,0.0022154190866988666,1.67
2025,3,802415,Chandler Simpson,29.6,1.67,12.159847107,3.596834711,2.7667959315384616,57.06954,1.9475,44,12,0.7850634033851981,-0.012630015145568163,1.67
2025,4,682998,Corbin Carroll,29.8,1.67,9.737318777,3.851152838,2.96242526,57.5289,1.95,32,6,0.8346248280580718,0.030203166047911734,1.67
2025,5,687363,Victor Scott II,30.2,1.68,12.293602339,3.274192982,2.5186099861538462,59.494,2.0,34,4,0.8811364559650485,0.06179812392997075,1.68
2025,6,691718,Pete Crow-Armstrong,29.5,1.68,12.341284884,3.9235,3.018076923076923,55.20925,1.9,35,8,0.8101847418020226,0.01567292212768623,1.68
2025,7,686217,Sal Frelick,28.9,1.69,12.259344203,2.834137681,2.1801059084615386,54.66145999999999,1.93,19,6,0.7629622535499029,-0.015015293351583803,1.69
2025,8,665750,Leody Taveras,28.8,1.71,11.69019171,3.285606218,2.5273893984615383,54.475199999999994,1.95,9,3,0.7581686827351228,-0.01747903876517687,1.71
2025,9,666152,David Hamilton,29.3,1.71,12.102747967,4.256341463,3.2741088176923077,55.42095,1.95,22,6,0.7845111395908209,-0.004002528137188044,1.71
2025,10,680776,Jarren Duran,29.1,1.71,11.817132841,3.677476015,2.828827703846154,53.34903,1.89,24,6,0.7968247887570596,0.01382254528666671,1.71
2025,11,808975,Hyeseong Kim,28.7,1.71,11.931405594,3.816706294,2.9359279184615383,54.286049999999996,1.95,13,1,0.8888877687630046,0.11544819074171353,1.71
2025,12,660271,Shohei Ohtani,28.0,1.72,11.510135065,3.437301299,2.6440779223076922,52.689,1.95,20,6,0.770608632467648,0.009218964978445099,1.72
2025,13,656775,Cedric Mullins,28.4,1.72,12.201346821,3.753213873,2.8870875946153847,52.34545999999999,1.91,22,4,0.835124761499906,0.06757952238257547,1.72
2025,14,682928,CJ Abrams,28.2,1.72,11.387557632,3.204844237,2.4652647976923077,53.428189999999994,1.9633333333333332,31,3,0.8945863488845407,0.13036225942562885,1.72
2025,15,668930,Brice Turang,28.9,1.72,11.467410188,3.324536193,2.557335533076923,54.243132499999994,1.9449999999999998,24,8,0.7537531785539753,-0.024224368347511405,1.72
2026,1,802415,Chandler Simpson,29.6,1.65,12.159847107,3.596834711,2.7667959315384616,57.72,1.95,14,8,0.6625506520924846,-0.1351427664382816,1.65
2026,2,683083,Nasim Nuñez,29.6,1.67,11.528732719,4.505917051,3.466090039230769,57.1428,1.95,22,2,0.8927195726378305,0.09502615410706428,1.67
2026,3,691718,Pete Crow-Armstrong,29.2,1.67,12.341284884,3.9235,3.018076923076923,56.370599999999996,1.95,12,4,0.756612743166528,-0.02908437147158416,1.67
2026,4,687363,Victor Scott II,29.6,1.68,12.293602339,3.274192982,2.5186099861538462,55.97952,1.92,7,4,0.680554225406068,-0.11713919312469823,1.68
2026,5,666152,David Hamilton,29.4,1.68,12.102747967,4.256341463,3.2741088176923077,56.47005,1.95,10,3,0.7716037559165049,-0.01984814682357905,1.68
2026,6,669003,Garrett Mitchell,29.6,1.7,11.222261084,2.596517241,1.9973209546153845,56.565599999999996,1.96,6,4,0.6592578404331392,-0.13843557809762708,1.7
2026,7,680776,Jarren Duran,29.0,1.71,11.817132841,3.677476015,2.828827703846154,54.8535,1.95,10,0,0.9259245070998059,0.1454954528749548,1.71
2026,8,695578,James Wood,27.6,1.72,10.639444444,2.729792593,2.099840456153846,50.87094,1.91,10,1,0.868054225406068,0.11087321879014944,1.72
2026,9,656775,Cedric Mullins,27.3,1.72,12.201346821,3.753213873,2.8870875946153847,49.791105,1.89,10,5,0.6944433803248544,-0.06085879081896595,1.72
2026,10,701538,Jackson Merrill,28.6,1.72,11.943645455,3.682522727,2.8327097899999996,51.88612,1.88,10,0,0.9259245070998059,0.1545713906353452,1.72
2026,11,668930,Brice Turang,28.6,1.73,11.467410188,3.324536193,2.557335533076923,52.1664,1.9,9,2,0.805554225406068,0.03420110894160733,1.73
2026,12,677951,Bobby Witt Jr.,30.5,1.73,13.020939024,4.500591463,3.461993433076923,57.681599999999996,1.97,16,3,0.8287028169373786,-0.0031006777992524936,1.73
2026,13,701807,Carson Benge,28.5,1.73,12.281895307,2.625790614,2.0198389338461538,53.352,1.95,9,2,0.805554225406068,0.03616588857626202,1.73
2026,14,664983,Jake McCarthy,29.8,1.73,12.197339806,4.292359223,3.3018147869230767,56.35776,1.97,9,2,0.805554225406068,0.0011325633959079484,1.73
2026,15,804606,Konnor Griffin,29.9,1.73,12.62646,4.204876,3.2345199999999994,55.68575999999999,1.94,13,1,0.8888877687630046,0.08091946212988232,1.73
