season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_post_release_distance
2023,14,669016,Brandon Marsh,28.6,1.73,12.399738351,4.109007168,3.1607747446153844,55.87295999999999,2.035,10,2,0.8169922121468876,0.045639095682426856,55.87295999999999
2023,15,686668,Brenton Doyle,29.9,1.73,12.924391753,3.011525773,2.3165582869230765,55.82928,1.9449999999999998,22,5,0.809027112703034,0.0010588060699117108,55.82928
2024,1,686217,Sal Frelick,29.3,1.68,12.259344203,2.834137681,2.1801059084615386,59.741234999999996,2.07,18,3,0.841879523326811,0.05336585559880214,59.741234999999996
2024,2,669003,Garrett Mitchell,29.5,1.68,11.222261084,2.596517241,1.9973209546153845,58.69615,2.02,11,4,0.7444433803248545,-0.05006843934948191,58.69615
2024,3,691718,Pete Crow-Armstrong,30.0,1.7,12.341284884,3.9235,3.018076923076923,58.353750000000005,1.995,27,3,0.8825390744713454,0.07090244129308265,58.353750000000005
2024,4,666152,David Hamilton,29.4,1.68,12.102747967,4.256341463,3.2741088176923077,57.773205000000004,1.995,33,4,0.878306371583264,0.08685446884318004,57.773205000000004
2024,5,680118,Dairon Blanco,29.6,1.73,,,,57.400319999999994,2.02,31,7,0.8113690141045834,0.013675595573817145,57.400319999999994
2024,6,695578,James Wood,28.7,1.74,10.639444444,2.729792593,2.099840456153846,56.872637499999996,2.075,14,8,0.6625506520924846,-0.11088892592880639,56.872637499999996
2024,7,663368,Blake Perkins,29.6,1.73,13.740953846,4.365707692,3.358236686153846,56.832,2.0,23,5,0.8148141698938511,0.017120751363084885,56.832
2024,8,677951,Bobby Witt Jr.,30.5,1.74,13.020939024,4.500591463,3.461993433076923,56.798625,1.95,31,12,0.7268514084686893,-0.10495208626794172,56.798625
2024,9,683083,Nasim Nuñez,29.5,1.68,11.528732719,4.505917051,3.466090039230769,56.662124999999996,1.95,8,2,0.7925911737664726,-0.0019206459078637828,56.662124999999996
2024,10,668930,Brice Turang,29.3,1.71,11.467410188,3.324536193,2.557335533076923,56.500947999999994,1.988,50,6,0.883424059122903,0.0949103913948941,56.500947999999994
2024,11,682998,Corbin Carroll,29.6,1.68,9.737318777,3.851152838,2.96242526,56.212768000000004,1.9280000000000002,35,8,0.8101847418020226,0.01249132327125635,56.212768000000004
2024,12,664983,Jake McCarthy,29.8,1.72,12.197339806,4.292359223,3.3018147869230767,56.07615,1.95,25,6,0.8024685446249191,-0.0019531173852409545,56.07615
2024,13,676356,Jonny DeLuca,29.8,1.74,12.879237209,3.644386047,2.803373882307692,55.77964,1.96,16,6,0.7366247261665587,-0.06779693584360136,55.77964
2024,14,682829,Elly De La Cruz,30.0,1.72,13.043354086,4.053797665,3.118305896153846,55.58399999999999,1.92,67,16,0.8055553137101942,-0.006081319468068558,55.58399999999999
2024,15,678009,Parker Meadows,29.3,1.72,13.450490566,4.153132075,3.194716980769231,55.5593925,1.966472760849492,9,4,0.7160482003609494,-0.0724654673670595,55.5593925
2025,1,687363,Victor Scott II,30.2,1.68,12.293602339,3.274192982,2.5186099861538462,59.494,2.0,34,4,0.8811364559650485,0.06179812392997075,59.494
2025,2,683083,Nasim Nuñez,29.8,1.64,11.528732719,4.505917051,3.466090039230769,58.11,1.95,9,1,0.8592578404331392,0.054836178422979165,58.11
2025,3,677951,Bobby Witt Jr.,30.2,1.74,13.020939024,4.500591463,3.461993433076923,57.681999999999995,2.0,38,9,0.8055551462787901,-0.013783185756287675,57.681999999999995
2025,4,682998,Corbin Carroll,29.8,1.67,9.737318777,3.851152838,2.96242526,57.5289,1.95,32,6,0.8346248280580718,0.030203166047911734,57.5289
